id,positClean,companyClean,dateClean,dateCollect,descClean,skills,education,language,cityClean,stateClean,country,url,site
#2452660, Analista de Data Analytics,Hub Talent Connexions,2017-08-15,2018-04-24,analista  data analytics   experiência  empresas  mercado financeiro formação superior  ciências  computação engenharia matemática aplicada  afins conhecimentoexperiência  análise  dados conhecimento  programação  linguagem python conhecimento  plataforma big data hadoop hive mapreduce spark pensamento lógico inglês avançado hard working  sabe realizar  ingestão  dados  data lake plataforma hadoopaws colaborar  discussões relacionadas  plataforma big data estratégia  roteiro assim   capacidades  ambiente analítico   fontes  dados analisar grandes volumes  dados estruturados    extrair  insights  criem novas oportunidades  negócio analisar  respostas  apoiar  decisões estratégicas  táticas  alavanquem novos negócios  aumentem  lucratividade  empresa aplicar teorias  métodos estatísticos  resolver problemas práticos  negócios construir algoritmos  alto desempenho protótipos modelos preditivos  provas  conceito  irá definir  implementar  plataforma  análise  dados  cliente desenvolver  conjunto   áreas  negócios  análises  dados direcionadas  resoler problemas  negócios tais  insights  trading captação  retenção  cliente   digital  outros utilizar ferramentas  técnicas  análise  dados tais  big data análise preditiva machine learning etc     experiências  competências acima   busca   profissional    cliente  cliente é  banco  investimento  forte viés  inovação   gostou  oportunidade  sente    experiência descrita acima  hub talent   oportunidade  área   acesse  apliquese   desafio   encaixa nesse perfil compartilhe mude  mundo começando  vida   pessoa é nisso   gente acredita somoshub siga  hub talent  facebook   linkedin, matemática python hadoop hive mapreduce spark volume algoritmo modelo,,,São Paulo,SP,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-de-data-analytics-hub-talent-connexions-sao-paulo-sp-2452660,loveMondays
#1726903, Software Engineer Data Engineer,QuintoAndar,2017-03-24,2018-04-24,software engineer data engineer description technology  design  quintoandar quintoandar   app  landlords  renters tired   bureaucracy   traditional rental process  create  experience   easy  cool   quintoandar recognizes    necessary  solve  rental process  start  finish  will win     agility  security   guaranteeing payments  landlords  free rental insurance  renters technology  design  core components   dna  team works   hard  cutting edge technology  design practices  invent web  mobile tools   first   kinds  quintoandar  will work   topnotch team  uses  best practices  best tools learn  lot really  part   highimpact project  will affect many peoples lives  autonomy  make decisions   endless meetings  bikeshedding work   informal environment  horizontal hierarchy data engineer responsibilities  quintoandar develop  execute  data warehouse  etlelt solution   scalable   will  used  business analysts  key decisionmakers know  data schema  heart      know   companys databases  provide support  end users  developers ensure   reporting kpis  etlelt processes  running correctly  smoothly  realtime   goto person  querying  database ability  contribute  architecture optimizations  etl elt bi   lifecycle   edw solution  understanding  data integration using python  knowledge  mysql  postgresql databases  associated technologies  standards ability  get data  restful apis language  location    portuguese speaking company   written  english   value diversity  thus welcome foreign candidates     brazilian  need   fluent  english  order  learn     rest   world  position     paulo office near av paulista important  recruitment process starts   application form   really wish   part   team endeavor   well   stage   process  analyze   candidates individually yes   read  applications   ll reply even    wont follow  process requirements  may apply    strong command  sql data architecture  relational data models  databases  strong coding skills  python   scripting languages  strong analytical  problem solving skills  fluent  english  portuguese  may like  even better    experience  nosql databases  experience  columnar storage databases like amazon redshift   interest  bi data science  statistics  previous experience  building data marts data lake  structuring  data warehouse  experience  analytics implementation    date  cloud solutions preferably aws  knowledge  powerbi tableau qlikviewqliksense alteryx   similar tool benefits working   cool   get  following competitive salary package meal allowance ticket refeição andor ticket alimentação fuel  public transportation allowance good health dental plan optional life insurance children allowance daycare subsidy  sports practicing gympass free beer every friday  fun collaborative  fastpaced work environment full  smart  ambitious people, schema database database python database value storage sql model database python scripting nosql database storage database cloud aws tableau,, english english english,São Paulo,SP,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-software-engineer-data-engineer-quintoandar-sao-paulo-sp-1726903,loveMondays
#2955498, Data Scientist,Nubank,2017-12-13,2018-04-24,data scientist machine learning engineer description    hire data scientists nubank   technology company   set   completely rethink financial services  brazil  need worldclass data scientists  modelers statisticians ai practitioners machine learning engineers  build proprietary algorithms  predict responsiveness  marketing credit risk fraud likelihood  many  types  customer behavior  get us  meet  nubankers luam totti, algorithm,,,São Paulo,SP,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-data-scientist-machine-learning-engineer-nubank-sao-paulo-sp-2955498,loveMondays
#2966060, Data Engineer,Loggi,2018-01-03,2018-04-24,data engineer loggi  building  entirely new class  logistics  lastmile solution powering  day delivery  blurring  line  online  offline  retail  re working hard  leapfrog hundreds  years  poor infrastructure investment   positive   effort   net gain   world      will keep  making  large impact  emerging markets  work  original hence  challenges  unique  work  reflected daily   thousands  drivers whose life loggi  changing  well    many customers   surprised  receive timely  predictable service  product  incredible complexity   weaves online  offline elements software  physical services  interfaces   business  endconsumers    focal point   operational sales  engineeringheavy company since launch   growing aggressively  re laser focused  product  user experience  intend  stay  way   looking   software engineer   responsible  designing implementing  maintaining  largescale low latency data pipeline  will influence   business decisions  loggi loggi believes different people think differently  leads us  diverse solutions  new ways  making  happen   committed  diversity  multiple ways race gender sexual orientation gender identity age religion  disability join  transformation   will  build largescale batch  realtime data pipelines  data processing frameworkssystems like druid hive presto clickhouse spark build tools  will monitor  datametrics pipeline healthiness  alert  something  astray collaborate   engineers product managers  stakeholders  make sure  datametrics  collected  correct according   business scenario leverage best practices  logging  metrics collection across  subsystems   platform keep  concise clear  comprehensible documentation   systems       know   work  high volume heterogeneous data preferably  distributed systems   kafka hadoop cassandra elasticsearch bigtable   strong experience  data modeling access storage techniques   strong analytical  diagnostic skills   strong scripting skills python perl shell etc  provide freedom  think  explore fun laidback environment   fast paced startup feedback  brainstorming directly   founders  bureaucracy  bull competitive compensation based   experience choice  tools score    joel s test  will gift    technical updating conference   choosing  completing one year   logger next steps apply   post ps applicants  anywhere   welcome however    onsite position   must  legally allowed  work  brasil, latency hive spark volume kafka hadoop cassandra elasticsearch storage scripting python perl shell,,,São Paulo,SP,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-data-engineer-loggi-sao-paulo-sp-2966060,loveMondays
#355058, Back End Software Engineer,Loggi,2016-03-09,2018-04-24,backend software engineer loggi  building  entire new class  logistics  lastmile solution thats powering  day delivery  blurring  line  online  offline  retail loggi  working hard  leapfrog hundreds  years  poor infrastructure investment   positive   effort   net gain   world      will keep making  large impact  emerging markets  work  original hence  challenges  unique  work  reflected daily   thousands  drivers whose life loggi  changing  well    many customers   surprised  receive timely predictable  pleasant service  product  incredible complexity   weaves online  offline elements software  physical services  interfaces   business  end consumers    focal point   operational sales  engineering heavy company  believe different people think differently  leads us  diverse solutions  new ways  making  happen   committed  diversity  multiple ways race gender sexual orientation gender identity age religion  disability join  transformation    good grasp  web applications   s fundamentals http tcpip security rest browser   clients bonus point   think,,,,São Paulo,SP,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-back-end-software-engineer-loggi-sao-paulo-sp-355058,loveMondays
#1307342, Data Scientist,Loggi,2017-01-10,2018-04-24,data scientist loggi  wellfunded brazilian startup  looking   developer  machine learning experience loggi   urban logistics company cracking sameday delivery  bringing instant delivery within anyones reach offering stateoftheart dispatching routing pricing realtime tracking  billing founded   paulo brazil loggi uses  massive network  motor couriers  form  logistics network   fast  reliable  webmobile platform  api offer unmatched convenience reliability reach  timely delivery   user friendly interface real customer support  fully legalized couriers   better price vs alternatives  real time logistics isnt easy  need  balance supply vs demand regionally reducing allocation  pickup time  will help us improve  fleet efficiency  digging   huge mountain  historical  realtime generated data  help  motor couriers better positioning  will also help us reduce failed delivery attempts  using  knowledge   city  improvement   results play  significant role   success  make  day delivery  accessible   broader audience  loggi  will  working   engineers  architect deploy develop  tune  ml stack  believe different people think differently  leads us  diverse solutions  new ways  making  happen   committed  diversity  multiple ways race gender sexual orientation gender identity age religion  disability join  transformation    good grasp   various statistical models machine learning  discrete optimization concepts  exceptional analytical  quantitative problemsolving skills  real world experience designing  implementing algorithms  tackle  hard problem   team player    rock stars   however foster  culture  collaboration  sharing   ability  communicate complex concepts effectively  verbally   writing  provide fun laidback environment   fast paced startup feedback  brainstorming directly   founders  bureaucracy  bull competitive compensation based   experience   abroad full assistance   immigrationmoving process choice  tools  will gift    technical updating conference   choosing  completing one year   logger  current stack mixed fleet  aws   dedicated server hosting providers docker  distributing services postgresql  relational storage influxdb  redshift  metrics   bunch   stuff lets  spoil  surprise next steps apply   post well get back       hours ps applicants  anywhere   welcome however    onsite position  happy  help  immigration issues   right candidate, hue significar model algorithm aws server storage,,,São Paulo,SP,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-data-scientist-loggi-sao-paulo-sp-1307342,loveMondays
#2609527, Estagiário Big Data,Accenture,2017-09-27,2018-04-24,estagiário big data juntese  accenture  ajude  transformar  organizações  comunidades  todo  mundo  accenture é   principais consultorias  gestão serviços  tecnologia  outsourcing accenture digital  digitaliza  negócios   clientes permitindolhes aproveitar  poder  ferramentas digitais  analytics marketing interativo  serviços  mobilidade  melhorar  experiência  usuário  milhões  usuários finais  profissionais  estrutura  client market geram  crescimento rentável desenvolvendo insights aumentando  relevância expandindo  parcela  mercado  criando oportunidades   desenvolvem profissionalmente atuando diretamente   mercado  gerando impacto imediato  vendas  profissionais  área  integração  tecnologias analisam projetam  desenvolvem  melhores práticas  mudanças corporativas através  soluções  tecnologia basic qualifications  integrante  accenture  irá atuar  desenvolvimento  tecnologias  inteligência artificial   apoio  mentoria  analistas  desenvolvedores experientes desta forma gradativamente  capaz  criar soluções  machine learning chatbots dentre outras  grau  dificuldade baixamédia  oportunidade é extensiva  todas  pessoas  deficiência pedimos   tipo  deficiência  mencionado  currículo bem   existe  necessidade  algum recurso especial  desenvolver  trabalho  accenture é  empregador igual  acolhe candidaturas  todos  setores  sociedade   discrimina  base  raça religião  crença etnia  origem nacional deficiência idade nacionalidade estado civil orientação sexual  identidade  gênero  qualquer outra base  é protegida  lei aplicável, hbase hbase,,,São Paulo,SP,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-estagiario-big-data-accenture-sao-paulo-sp-2609527,loveMondays
#2677978, Data Engineer Expert,GuiaBolso,2017-10-18,2018-04-24,data engineer expert todo dia  chegamos  guiabolso  queremos apenas trabalhar queremos fazer coisas fantásticas sensacionais   inspirem outras pessoas      queremos contribuir positivamente   brasil trabalhamos incessantemente  entender melhor  comportamento humano    trás  cada    usuários  forma  criar  experiência incrível  uso  fazemos  porque acreditamos  podemos contribuir   melhorar  vida financeira  pessoas agora criar algo extraordinário  é nada fácil  melhores ideias surgem   pessoas   divertindo  trabalhando   propósito maior   desafiado aprenderá   divertirá   data engineer expert  guiabolso  responsável  planejar desenhar  implementar novas soluções usando tecnologias modernas  manipulação  dados  guiabolso  decisões  tomadas baseadas  números  fatos   é peça fundamental nesse processo   buscamos engenheiros experientes   forte conhecimento técnico habilidade  liderar projetos  saber trabalhar sob pressão curioso sobre  atividades  serem desenvolvidas ingestão  terabytes  dados manter todos  dados consistentes  atualizados  acordo   uso evoluir modelos  dados  data schemas  atender novos requisitos  engenharia  negócios criar rotinas etl  coletar dados desenvolver  manter sistemas usando java scala  python desenvolver ferramentas  tornem fácil  uso  etl trabalhar  conjunto  todas  áreas  empresa principalmente bi  data scientists   é esperado desse novo guia  sólidos conhecimentos  ferramentas baseadas  hdfs  streaming hadoop hive cassandra hbase spark sólidos conhecimentos  ferramentas  ingestão  dados  ambiente hadoop kafka sqoop conhecimentos  python scala java  apis rest sólidos conhecimentos  linux conhecimento avançado  sql possuir experiência  tuning avançado  banco  dados sql engine habilidade  trabalhar  diferentes banco  dados relacionaleg sql mapreducehadoop  column store eg redshift conhecimento avançado  soluções  cloud principalmente aws ex ec beanstalk sqs sns rds dynamo s kinesis firehose conhecimento  sistemas  streaming  dados kafka  outros sólidos conhecimentos  processos  etl experiência  metodologia ágil   fazem  vivem   comem  guias toda sextafeira   green friday  momento  descontração  conhecermos  novos guias   atualizarmos sobre  principais movimentações  semana  quinze  quinze dias   blue tuesday  momento   tomamos café  manhã juntos  conversamos sobre temas diversos diversidade  empresa  dia  dia  gringos  guiabolso  outros benefícios   guia valerefeição  alimentação valetransporte plano  saúde gympass seguro  vida onde ficamos av faria lima pinheiros  paulo, modelo schema java scala python hadoop hive cassandra hbase spark hadoop kafka sqoop python scala java sql sql sql storage cloud aws kafka,,,São Paulo,SP,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-data-engineer-expert-guiabolso-sao-paulo-sp-2677978,loveMondays
#2591971, Data Engineer,Hub Talent Connexions,2017-09-20,2018-04-24,data engineer   experiência mínima  nível pleno  engenharia  dados vivência  criar novo datawarehouse experiência  desenho  redesenho  etls alguma experiência  python eou pandas conhecimento  diversas ferramentas  soluções  bi  podem resolver problemas  rapidamente   fazer  mão  irá redesenhar etl revisitar ferramentas  dashboards  relatórios descobrir  escalar soluções  house  dashboards  relatórios analisar dados  encontrar oportunidades  melhorar  resultados financeiros  é  animallover  orgulha   habilidades  python  pandas sql monkey  consegue fazer queries rápidas  elegantes storyteller consegue transformar dados  dashboards  relatórios  contam boas histórias     experiências  competências acima   busca   profissional    cliente  cliente é  startup bastante meritocrática  une marketing online  televendas   gostou  oportunidade  sente    experiência descrita acima  hub talent   oportunidade  área   acesse  apliquese   desafio   encaixa nesse perfil compartilhe mude  mundo começando  vida   pessoa é nisso   gente acredita somoshub siga  hub talent  facebook   linkedin, data warehouse python pandas dashboard escalar dashboard python pandas sql dashboard,,,São Paulo,SP,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-data-engineer-hub-talent-connexions-sao-paulo-sp-2591971,loveMondays
#1029359, Data Scientist,TFG,2016-09-09,2018-04-24,data scientist   é  tfg  tfg é  maior empresa  jogos mobile  américa latina    maiores  mundo  longo  seis anos    títulos lançados  empresa alcançaram   milhões  downloads  países   equipe  começou  apenas dois irmãos  hoje reúne cerca  pessoas   paulo  missão  tfg é ser  melhor empresa  jogos  mundo   procuramos reunir times excepcionais  engenharia  software arte  animação produto distribuição  ciência  dados  é  trabalho  missão  data scientists  tfg é usar  dados  disposição  empresa  tornar   jogos  divertidos   rentáveis  data scientists  produto dão suporte empírico  analítico  decisões  importantes relacionadas  jogos recomendando  implementação  features calibrando  mecanismos  progresso  jogadores analisando  estratégias  engajamento  monetização modelando  padrões  consumo  itens virtuais etc experimentos modelos estatísticos  visualizações informativas fazem parte   atividades cotidianas   trabalhar   gente  vai trabalhar  pessoas excepcionais   time pequeno   grau enorme  autonomia  controle sobre  próprio trabalho  empresa é  prato cheio   data scientist  grande volume  diversidade  dados problemas abertos  desafiadores acesso  tecnologias  avançadas  mercado   cultura  valoriza decisões fundamentadas  análises  ambiente  trabalho é acolhedor  livre  politicagem  pessoas  tfg  concentram  fazer  bom trabalho   promoção pessoal  remuneração é acima  média  mercado   mimos  muitos requisitos habilidade matemática curiosidade intelectual comunicação clara interesse  mercado  tecnologia graduação  pósgraduação   curso quantitativo engenharia estatística ciência  computação economia etc plus familiaridade  modelagem estatística especialmente inferência bayesiana experiência  r python spark stan sql  algoritmos  classificação  regressão, feature modelo volume matemática economia r python spark sql algoritmo,,,São Paulo,SP,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-data-scientist-tfg-sao-paulo-sp-1029359,loveMondays
#1029360, Data Engineer,TFG,2016-09-09,2018-04-24,data engineer   é  tfg  tfg é  maior empresa  jogos mobile  américa latina    maiores  mundo  longo  seis anos    títulos lançados  empresa alcançaram   milhões  downloads  países   equipe  começou  apenas dois irmãos  hoje reúne cerca  pessoas   paulo  missão  tfg é ser  melhor empresa  jogos  mundo   procuramos reunir times excepcionais  engenharia  software arte  animação produto distribuição  ciência  dados  cluster  hadoop processa   milhões  eventos   gerados diariamente  conseguir extrair  máximo valor desses dados precisamos  pessoas excepcionais pensando constantemente   estruturar transformar  consumir  dados responsabilidades desenhar desenvolver  testar soluções  ferramentas orientadas  dados melhorar  qualidade  dados   acesso   colaborar  outras equipes  organização  garantir  consistência  crescimento estruturado   dados trabalhar ativamente   time  infraestrutura  propor novas soluções  consumo  dados requisitos formação  engenharia  computação   outra área relevante   experiência  posição equivalente capacidade  trabalhar  alta autonomia continuamente avaliando esforc  vs impacto esperado capacidade excepcional  comunicac   escrita  oral  ingle s experiência arquitetando  operando grandes pipelines  dadossólidos conhecimentos  sql experiência   ecossistema  hadoop hdfs hive yarn etc plus experiência  realworld data experiência     framework  processamento  dados baseado  jvm  storm spark conhecimento básico  sistemas  mensagens  kafka kinesis rabbitmq etc experiência  colunar databases experiência  luigi airflow, hadoop valor sql hadoop hive storm spark kafka database,,,São Paulo,SP,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-data-engineer-tfg-sao-paulo-sp-1029360,loveMondays
#2867788, Desenvolvedor Big Data,Chaordic,2017-11-10,2018-04-24,desenvolvedor big data   big data software developer   will join  innovation team  linxneemuchaordic  type  problems  solve   rather deep  diverse youll need  know   store terabytes  data   process  data  finally   make  accessible  security  efficiency  challenges related  storing  mostly  practical nature terabytes  data processed daily must  readily available   highavailability environment using fast  predictable data retrieval techniques  achieve   will make use  innovative technologies related  distributed computing  handle  gigantic volume  information   short period   expected results   commonly used techniques uses mapreduce frameworks   apache hadoop  spark   tools can    used  many particular cases  challenges related  information accessibility  related  creating   adequate way  access depending   application  means   highperforming rest api following  service oriented architecture   stream  data  creating real time applications  maybe efficiently stored raw data  batch processing requirements bs ms  phd  computer science  equivalent work experience knowledge  algorithms data structures  systems design expert understanding  techniques  best practices  handle extremely large volume  data strong background  distributed systems good analytical skills  demonstrated experience turning data  actionable insights fluency  java  scala  ability  acquire   short time   must good knowledge  python  highly desirable experience  shell script will earn  extra points comfortable  small intense  highgrowth startup environment experience  large datasets  mapreduce architectures like hadoophivespark   plus, storage volume mapreduce hadoop spark mean algorithm volume java scala python shell data set mapreduce, phd,,Florianópolis,SC,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-desenvolvedor-big-data-chaordic-florianopolis-sc-2867788,loveMondays
#2955497, Data Scientist,Nubank,2017-12-13,2018-04-24,data scientist description    hire data scientists nubank   technology company   set   completely rethink financial services  brazil  need worldclass data scientists  modelers statisticians ai practitioners machine learning engineers  build proprietary algorithms  predict responsiveness  marketing credit risk fraud likelihood  many  types  customer behavior  get us  meet  nubankers luam totti, algorithm,,,São Paulo,SP,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-data-scientist-nubank-sao-paulo-sp-2955497,loveMondays
#2437216, Data Engineer,AMARO,2017-08-11,2018-04-24,data engineer amaro   digitally native brand  innovates  technology  creativity  change  way people relate  fashion   seeking   razorsharp bi data engineer  experience  programming languages  big data platforms frameworks  help us build  state   art business intelligence stack responsibilities use big data tools  frameworks  develop  etl environment  responsible  creating  robust  scalable infrastructure  allow  data science team  create   etls  pipelines help scale  data warehouse  accommodate amaro s fast growth rate research  develop new methods tools  technologies  create  highly functional state   art bi stack interact  engineering team   teams  understand amaro s growth model   best tech stack  support  expansion qualifications previous experience  data engineer development teams  ecommerce  internet companies  required advanced knowledge  programming languages preferably python previous experience  technologies    similar  mysql sql server redshift bigquery hadoop elasticsearch nosql databases airflow logstash embulk spark kafka flume aws services ec lambda kinesis s etc git api restful  ci continuous integration advanced sql experience  infrastructure  microservices  data products   plus previous experience handling data  google analytics appsflyer adjust  marketing attribution tools   plus education engineering computational science physics mathematics level  english fluent personality  fearless attitude entrepreneurial  proactive intellectually curious  capable  learning develop  implement new technologies   s  highly analytical  quantitative hard working passion  data  learning new things  amaro  believe creativity  technology  limitless allowing us  innovate beyond linearity  seek fearless entrepreneurs   hungry  change  status quo    fixers  enjoy  collaboratively build   ground    engage   foresee longterm scalability  like  take smart risks  always opt  action  certainty   never    exciting time  today    enthusiastic   future   creating, model python sql server hadoop elasticsearch nosql database spark kafka flume aws sql mathematica scalability,, english,São Paulo,SP,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-data-engineer-amaro-sao-paulo-sp-2437216,loveMondays
#3132736, Application Developer,IBM,2018-01-17,2018-04-24,application developer big data tools  ibm atua    anos  mercado  soluções  hoje  marca  tecnologia  valiosa  mundo  ibm  pode aplicar  conhecimento usandoo  forma  profunda    reinventando  trabalhar  temas desafiadores  forma globalizado  ibm busca profissionais   experiência  bi reporting tools todas   vagas  elegíveis  pessoas  deficiência  reabilitadas,,,,Rio de Janeiro,RJ,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-application-developer-big-data-tools-ibm-rio-de-janeiro-rj-3132736,loveMondays
#2000018, Data Engineer,Creditas,2017-04-29,2018-04-24,data engineer  work  creditas creditas  born   passion  reduce interest rates  brazil  mission makes us pride  motivates us  belive  technology   key  innovation   credit market  online platform uses open source technology   adhere  methodologies   scrum design sprints squads  agile development   people   biggest asset interesting challenges opportunities  growth  learning abound  team members  take owernship  generate resultsif  resonates   come  build  story  us   technology team creditas   technology company  engineering team develops solutions  help consumers   loan application process  will   opportunity  develop high quality code   work  multidisciplinary highperformance teams  challenges responsible  modeling scalable readable  available data structures   internal systems analytics  data science teams  will participate   squad focused  creating stateof theart data architecture  give access  quality data   data science team  model creation  serve   source   analytics team  create  track business metrics  expect    experience     following hadoop  spark programming languages preferably python  scala sql mysql postgresql  redshift snowplow   bonus tableau  pentaho   bonus  culture  value individual effort  team players  expect  high standard  excellence  everyone   team  thrive   relaxed  therefore extremely productive environment  want   happy  work  well    personal lives  seek growth   individuals   professionals  constantly share knowledge whether related  unrelated   individual responsibilities  love  get    comfort zones  support  contribute   engineering community  celebrate  victories  love      offer competitive compensation package health  dental plans gym plan english classes incompany annual budget  spend   professional development books courses events daily fresh fruit  can wear shorts  work shower changing room  bike parking transportation allowance  parking meal allowance life insurance, model correlation server hadoop spark python scala sql tableau pentaho value,, english,São Paulo,SP,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-data-engineer-creditas-sao-paulo-sp-2000018,loveMondays
#2191728, Data Scientist,Youse Seguros,2017-06-08,2018-04-24,data scientist é fera  construção  modelos  dados estatísticos  econométricos curte sql python  r  softwares  bi  aí bora trabalhar   gente procuramos alguém  vai quebrar  internet   habilidade  análise  dados  geração  insights vemprayouse, modelo econometrics sql python r,,,São Paulo,SP,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-data-scientist-youse-seguros-sao-paulo-sp-2191728,loveMondays
