city,state,latitude,longitude,dup
Naremburn, NSW,-33.83, 151.200,FALSE
Royal North Shore Hospital, NSW,-33.83, 151.200,FALSE
Wollstonecraft, NSW,-33.83, 151.200,FALSE
Lane Cove North, NSW,-33.81, 151.170,FALSE
Lane Cove West, NSW,-33.81, 151.170,FALSE
Linley Point, NSW,-33.81, 151.170,FALSE
Longueville, NSW,-33.81, 151.170,FALSE
Northwood, NSW,-33.81, 151.170,FALSE
Riverview, NSW,-33.81, 151.170,FALSE
Chatswood West, NSW,-33.8, 151.190,FALSE
Castlecrag, NSW,-33.8, 151.210,FALSE
Middle Cove, NSW,-33.8, 151.210,FALSE
North Willoughby, NSW,-33.8, 151.210,FALSE
Willoughby, NSW,-33.8, 151.210,FALSE
Willoughby East, NSW,-33.8, 151.210,FALSE
Willoughby North, NSW,-33.8, 151.210,FALSE
Castle Cove, NSW,-33.78, 151.200,FALSE
Roseville, NSW,-33.78, 151.200,FALSE
Roseville Chase, NSW,-33.78, 151.200,FALSE
East Lindfield, NSW,-33.77, 151.190,FALSE
Lindfield, NSW,-33.77, 151.190,FALSE
Lindfield West, NSW,-33.77, 151.190,FALSE
East Killara, NSW,-33.75, 151.170,FALSE
Killara, NSW,-33.75, 151.170,FALSE
Gordon, NSW,-33.76, 151.160,FALSE
Pymble, NSW,-33.74, 151.140,FALSE
West Pymble, NSW,-33.74, 151.140,FALSE
North Turramurra, NSW,-33.71, 151.150,FALSE
South Turramurra, NSW,-33.71, 151.150,FALSE
Turramurra, NSW,-33.71, 151.150,FALSE
Warrawee, NSW,-33.71, 151.150,FALSE
St Ives, NSW,-33.73, 151.160,FALSE
St Ives Chase, NSW,-33.73, 151.160,FALSE
Normanhurst, NSW,-33.72, 151.100,FALSE
North Wahroonga, NSW,-33.72, 151.100,FALSE
Wahroonga, NSW,-33.72, 151.100,FALSE
Asquith, NSW,-33.69, 151.110,FALSE
Hornsby Heights, NSW,-33.69, 151.110,FALSE
Waitara, NSW,-33.69, 151.110,FALSE
Mount Colah, NSW,-33.66, 151.120,FALSE
Mount Kuring-Gai, NSW,-33.63, 151.230,FALSE
Berowra, NSW,-33.62, 151.150,FALSE
Cowan, NSW,-33.62, 151.150,FALSE
Berowra Creek, NSW,-33.61, 151.140,FALSE
Berowra Heights, NSW,-33.61, 151.140,FALSE
Berowra Waters, NSW,-33.61, 151.140,FALSE
Bar Point, NSW,-33.51, 151.160,FALSE
Brooklyn, NSW,-33.51, 151.160,FALSE
Cheero Point, NSW,-33.51, 151.160,FALSE
Cogra Bay, NSW,-33.51, 151.160,FALSE
Dangar Island, NSW,-33.51, 151.160,FALSE
Milsons Passage, NSW,-33.51, 151.160,FALSE
Mooney Mooney, NSW,-33.51, 151.160,FALSE
Cottage Point, NSW,-33.62, 151.200,FALSE
Duffys Forest, NSW,-33.62, 151.200,FALSE
Terrey Hills, NSW,-33.62, 151.200,FALSE
Belrose, NSW,-33.74, 151.210,FALSE
Belrose West, NSW,-33.74, 151.210,FALSE
Davidson, NSW,-33.74, 151.210,FALSE
Frenchs Forest East, NSW,-33.75, 151.230,FALSE
Forestville, NSW,-33.76, 151.210,FALSE
Killarney Heights, NSW,-33.76, 151.210,FALSE
Mosman, NSW,-33.83, 151.240,FALSE
Spit Junction, NSW,-33.83, 151.240,FALSE
Neutral Bay, NSW,-33.83, 151.220,FALSE
Neutral Bay Junction, NSW,-33.83, 151.220,FALSE
Cremorne, NSW,-33.83, 151.230,FALSE
Cremorne Junction, NSW,-33.83, 151.230,FALSE
Cremorne Point, NSW,-33.83, 151.230,FALSE
Hmas Penguin, NSW,0, 0.000,FALSE
Seaforth, NSW,-33.8, 151.250,FALSE
Balgowlah, NSW,-33.79, 151.260,FALSE
Balgowlah Heights, NSW,-33.79, 151.260,FALSE
Clontarf, NSW,-33.79, 151.260,FALSE
Manly Vale, NSW,-33.79, 151.260,FALSE
North Balgowlah, NSW,-33.79, 151.260,FALSE
Fairlight, NSW,-33.79, 151.270,FALSE
Manly East, NSW,-33.8, 151.290,FALSE
Curl Curl, NSW,-33.77, 151.290,FALSE
Freshwater, NSW,-33.77, 151.290,FALSE
Queenscliff, NSW,-33.77, 151.290,FALSE
Collaroy, NSW,-33.74, 151.300,FALSE
Collaroy Beach, NSW,-33.74, 151.300,FALSE
Collaroy Plateau West, NSW,-33.74, 151.300,FALSE
Wheeler Heights, NSW,-33.74, 151.300,FALSE
Cromer, NSW,-33.74, 151.280,FALSE
Dee Why, NSW,-33.74, 151.280,FALSE
Narraweena, NSW,-33.74, 151.280,FALSE
North Curl Curl, NSW,-33.74, 151.280,FALSE
Allambie Heights, NSW,-33.77, 151.250,FALSE
Beacon Hill, NSW,-33.77, 151.250,FALSE
Brookvale, NSW,-33.77, 151.250,FALSE
North Manly, NSW,-33.77, 151.250,FALSE
Oxford Falls, NSW,-33.77, 151.250,FALSE
Warringah Mall, NSW,-33.77, 151.250,FALSE
Elanora Heights, NSW,-33.7, 151.280,FALSE
Ingleside, NSW,-33.7, 151.280,FALSE
Narrabeen, NSW,-33.7, 151.280,FALSE
North Narrabeen, NSW,-33.7, 151.280,FALSE
Warriewood, NSW,-33.69, 151.300,FALSE
Warriewood Shopping Square, NSW,-33.69, 151.300,FALSE
Church Point, NSW,-33.64, 151.280,FALSE
Elvina Bay, NSW,-33.64, 151.280,FALSE
Lovett Bay, NSW,-33.64, 151.280,FALSE
Morning Bay, NSW,-33.64, 151.280,FALSE
Scotland Island, NSW,-33.64, 151.280,FALSE
Newport, NSW,-33.66, 151.310,FALSE
Newport Beach, NSW,-33.66, 151.310,FALSE
Avalon, NSW,-33.64, 151.330,FALSE
Avalon Beach, NSW,-33.64, 151.330,FALSE
Bilgola, NSW,-33.64, 151.330,FALSE
Clareville, NSW,-33.64, 151.330,FALSE
Whale Beach, NSW,-33.64, 151.330,FALSE
Coasters Retreat, NSW,-33.6, 151.300,FALSE
Great Mackerel Beach, NSW,-33.6, 151.300,FALSE
Palm Beach, NSW,-33.6, 151.300,FALSE
Macquarie University, NSW,-33.77, 151.110,FALSE
Hunters Hill, NSW,-33.83, 151.150,FALSE
Woolwich, NSW,-33.83, 151.150,FALSE
Boronia Park, NSW,-33.82, 151.140,FALSE
Henley, NSW,-33.82, 151.140,FALSE
Huntleys Cove, NSW,-33.82, 151.140,FALSE
Huntleys Point, NSW,-33.82, 151.140,FALSE
Monash Park, NSW,-33.82, 151.140,FALSE
Tennyson Point, NSW,-33.82, 151.140,FALSE
Denistone East, NSW,-33.8, 151.100,FALSE
Putney, NSW,-33.8, 151.100,FALSE
Blenheim Road, NSW,-33.8, 151.130,FALSE
East Ryde, NSW,-33.8, 151.130,FALSE
Macquarie Centre, NSW,-33.8, 151.130,FALSE
Macquarie Park, NSW,-33.8, 151.130,FALSE
North Ryde, NSW,-33.8, 151.130,FALSE
Denistone, NSW,-33.8, 151.080,FALSE
Denistone West, NSW,-33.8, 151.080,FALSE
Meadowbank, NSW,-33.8, 151.080,FALSE
Melrose Park, NSW,-33.8, 151.080,FALSE
Rydalmere, NSW,-33.81, 151.030,FALSE
Dundas, NSW,-33.8, 151.040,FALSE
Dundas Valley, NSW,-33.8, 151.040,FALSE
Oatlands, NSW,-33.8, 151.040,FALSE
Telopea, NSW,-33.8, 151.040,FALSE
Carlingford, NSW,-33.78, 151.050,FALSE
Carlingford Court, NSW,-33.78, 151.050,FALSE
Carlingford North, NSW,-33.78, 151.050,FALSE
Kingsdene, NSW,-33.78, 151.050,FALSE
Beecroft, NSW,-33.75, 151.060,FALSE
Cheltenham, NSW,-33.75, 151.060,FALSE
Thornleigh, NSW,-33.74, 151.070,FALSE
Westleigh, NSW,-33.74, 151.070,FALSE
North Epping, NSW,-33.77, 151.080,FALSE
Eastwood, NSW,-33.79, 151.080,FALSE
Marsfield, NSW,-33.79, 151.080,FALSE
West Pennant Hills, NSW,-33.75, 151.040,FALSE
Cherrybrook, NSW,-33.72, 151.040,FALSE
Newington, NSW,-33.85, 151.080,FALSE
Sydney Olympic Park, NSW,-33.85, 151.080,FALSE
Wentworth Point, NSW,-33.85, 151.080,FALSE
Sydney Markets, NSW,-33.87, 151.190,FALSE
Summer Hill, NSW,-33.89, 151.140,FALSE
Croydon, NSW,-33.88, 151.110,FALSE
Croydon Park, NSW,-33.9, 151.110,FALSE
Enfield South, NSW,-33.9, 151.110,FALSE
Burwood North, NSW,-33.88, 151.100,FALSE
Burwood Heights, NSW,-33.89, 151.100,FALSE
Enfield, NSW,-33.89, 151.100,FALSE
Strathfield South, NSW,-33.89, 151.100,FALSE
Breakfast Point, NSW,-33.84, 151.110,FALSE
Cabarita, NSW,-33.84, 151.110,FALSE
Concord, NSW,-33.84, 151.110,FALSE
Mortlake, NSW,-33.84, 151.110,FALSE
North Strathfield, NSW,-33.84, 151.110,FALSE
Concord West, NSW,-33.85, 151.090,FALSE
Liberty Grove, NSW,-33.85, 151.090,FALSE
Rhodes, NSW,-33.85, 151.090,FALSE
Concord Repatriation Hospital, NSW,-33.84, 151.100,FALSE
Homebush, NSW,-33.86, 151.080,FALSE
Homebush South, NSW,-33.86, 151.080,FALSE
Homebush West, NSW,-33.86, 151.080,FALSE
Berala, NSW,-33.87, 151.030,FALSE
Lidcombe North, NSW,-33.87, 151.030,FALSE
Rookwood, NSW,-33.87, 151.030,FALSE
Blaxcell, NSW,-33.85, 151.010,FALSE
Camellia, NSW,-33.85, 151.010,FALSE
Clyde, NSW,-33.85, 151.010,FALSE
Holroyd, NSW,-33.85, 151.010,FALSE
Rosehill, NSW,-33.85, 151.010,FALSE
South Granville, NSW,-33.85, 151.010,FALSE
Birrong, NSW,-33.89, 151.020,FALSE
Potts Hill, NSW,-33.89, 151.020,FALSE
Regents Park, NSW,-33.89, 151.020,FALSE
Constitution Hill, NSW,-33.8, 150.950,FALSE
Greystanes, NSW,-33.8, 150.950,FALSE
Mays Hill, NSW,-33.8, 150.950,FALSE
Pemulwuy, NSW,-33.8, 150.950,FALSE
Pendle Hill, NSW,-33.8, 150.950,FALSE
South Wentworthville, NSW,-33.8, 150.950,FALSE
Wentworthville, NSW,-33.8, 150.950,FALSE
Westmead, NSW,-33.8, 150.950,FALSE
Old Toongabbie, NSW,-33.79, 150.970,FALSE
Toongabbie, NSW,-33.79, 150.970,FALSE
Toongabbie East, NSW,-33.79, 150.970,FALSE
Kings Langley, NSW,-33.74, 150.920,FALSE
Lalor Park, NSW,-33.74, 150.920,FALSE
Seven Hills West, NSW,-33.74, 150.920,FALSE
Arndell Park, NSW,-33.79, 150.870,FALSE
Blacktown, NSW,-33.79, 150.870,FALSE
Blacktown Westpoint, NSW,-33.79, 150.870,FALSE
Huntingwood, NSW,-33.79, 150.870,FALSE
Kings Park, NSW,-33.79, 150.870,FALSE
Marayong, NSW,-33.79, 150.870,FALSE
Prospect, NSW,-33.79, 150.870,FALSE
Harris Park, NSW,-33.82, 151.010,FALSE
Parramatta Westfield, NSW,-33.82, 151.010,FALSE
North Rocks, NSW,-33.8, 151.010,FALSE
Northmead, NSW,-33.78, 150.990,FALSE
Bella Vista, NSW,-33.76, 150.990,FALSE
Winston Hills, NSW,-33.76, 150.990,FALSE
Beaumont Hills, NSW,-33.7, 150.950,FALSE
Kellyville, NSW,-33.7, 150.950,FALSE
Kellyville Ridge, NSW,-33.7, 150.950,FALSE
Rouse Hill, NSW,-33.7, 150.950,FALSE
Annangrove, NSW,-33.66, 150.940,FALSE
Glenhaven, NSW,-33.66, 150.940,FALSE
Kenthurst, NSW,-33.66, 150.940,FALSE
Canoelands, NSW,-33.51, 151.060,FALSE
Forest Glen, NSW,-33.51, 151.060,FALSE
Glenorie, NSW,-33.51, 151.060,FALSE
Dural, NSW,-33.68, 151.030,FALSE
Middle Dural, NSW,-33.68, 151.030,FALSE
Round Corner, NSW,-33.68, 151.030,FALSE
Arcadia, NSW,-33.62, 151.050,FALSE
Berrilee, NSW,-33.62, 151.050,FALSE
Fiddletown, NSW,-33.62, 151.050,FALSE
Galston, NSW,-33.62, 151.050,FALSE
Merrylands, NSW,-33.84, 150.990,FALSE
Merrylands West, NSW,-33.84, 150.990,FALSE
Guildford West, NSW,-33.85, 150.990,FALSE
Old Guildford, NSW,-33.85, 150.990,FALSE
Yennora, NSW,-33.85, 150.990,FALSE
Chester Hill, NSW,-33.88, 151.000,FALSE
Sefton, NSW,-33.88, 151.000,FALSE
Carramar, NSW,-33.88, 150.960,FALSE
Villawood, NSW,-33.88, 150.960,FALSE
Smithfield, NSW,-33.85, 150.940,FALSE
Smithfield West, NSW,-33.85, 150.940,FALSE
Wetherill Park, NSW,-33.85, 150.940,FALSE
Woodpark, NSW,-33.85, 150.940,FALSE
Fairfield East, NSW,-33.87, 150.960,FALSE
Fairfield Heights, NSW,-33.87, 150.960,FALSE
Fairfield West, NSW,-33.87, 150.960,FALSE
Cabramatta, NSW,-33.9, 150.940,FALSE
Cabramatta West, NSW,-33.9, 150.940,FALSE
Canley Heights, NSW,-33.9, 150.940,FALSE
Canley Vale, NSW,-33.9, 150.940,FALSE
Lansvale, NSW,-33.9, 150.940,FALSE
Glenfield, NSW,-33.97, 150.890,FALSE
Ashcroft, NSW,-33.92, 150.900,FALSE
Busby, NSW,-33.92, 150.900,FALSE
Cartwright, NSW,-33.92, 150.900,FALSE
Green Valley, NSW,-33.92, 150.900,FALSE
Heckenberg, NSW,-33.92, 150.900,FALSE
Hinchinbrook, NSW,-33.92, 150.900,FALSE
Miller, NSW,-33.92, 150.900,FALSE
Sadleir, NSW,-33.92, 150.900,FALSE
Casula, NSW,-33.95, 150.910,FALSE
Casula Mall, NSW,-33.95, 150.910,FALSE
Chipping Norton, NSW,-33.95, 150.910,FALSE
Hammondville, NSW,-33.95, 150.910,FALSE
Liverpool South, NSW,-33.95, 150.910,FALSE
Liverpool Westfield, NSW,-33.95, 150.910,FALSE
Lurnea, NSW,-33.95, 150.910,FALSE
Mount Pritchard, NSW,-33.95, 150.910,FALSE
Prestons, NSW,-33.95, 150.910,FALSE
Warwick Farm, NSW,-33.95, 150.910,FALSE
Cecil Hills, NSW,-33.88, 150.850,FALSE
Elizabeth Hills, NSW,-33.88, 150.850,FALSE
Horningsea Park, NSW,-33.88, 150.850,FALSE
Hoxton Park, NSW,-33.88, 150.850,FALSE
Len Waters Estate, NSW,-33.88, 150.850,FALSE
Middleton Grange, NSW,-33.88, 150.850,FALSE
West Hoxton, NSW,-33.88, 150.850,FALSE
Pleasure Point, NSW,-33.97, 150.990,FALSE
Sandy Point, NSW,-33.97, 150.990,FALSE
Voyager Point, NSW,-33.97, 150.990,FALSE
Holsworthy, NSW,-33.95, 150.950,FALSE
Wattle Grove, NSW,-33.95, 150.950,FALSE
Edmondson Park, NSW,0, 0.000,FALSE
Ingleburn Milpo, NSW,0, 0.000,FALSE
Horsley Park, NSW,-33.85, 150.850,FALSE
Abbotsbury, NSW,-33.88, 150.870,FALSE
Bossley Park, NSW,-33.88, 150.870,FALSE
Edensor Park, NSW,-33.88, 150.870,FALSE
Greenfield Park, NSW,-33.88, 150.870,FALSE
Prairiewood, NSW,-33.88, 150.870,FALSE
St Johns Park, NSW,-33.88, 150.870,FALSE
Wakeley, NSW,-33.88, 150.870,FALSE
Bonnyrigg, NSW,-33.89, 150.890,FALSE
Bonnyrigg Heights, NSW,-33.89, 150.890,FALSE
Cecil Park, NSW,-33.87, 150.840,FALSE
Kemps Creek, NSW,-33.87, 150.840,FALSE
Mount Vernon, NSW,-33.87, 150.840,FALSE
Austral, NSW,-33.93, 150.810,FALSE
Leppington, NSW,-33.93, 150.810,FALSE
Chullora, NSW,-33.89, 151.060,FALSE
Greenacre, NSW,-33.89, 151.060,FALSE
Mount Lewis, NSW,-33.89, 151.060,FALSE
Belfield, NSW,-33.9, 151.080,FALSE
Belmore, NSW,-33.92, 151.090,FALSE
Ashbury, NSW,-33.9, 151.120,FALSE
Canterbury, NSW,-33.9, 151.120,FALSE
Hurlstone Park, NSW,-33.9, 151.120,FALSE
Campsie, NSW,-33.91, 151.100,FALSE
Lakemba, NSW,-33.92, 151.080,FALSE
Wiley Park, NSW,-33.92, 151.080,FALSE
Punchbowl, NSW,-33.93, 151.050,FALSE
Roselands, NSW,-33.93, 151.050,FALSE
Bass Hill, NSW,-33.9, 150.990,FALSE
Georges Hall, NSW,-33.91, 150.980,FALSE
Yagoona, NSW,-33.91, 151.030,FALSE
Yagoona West, NSW,-33.91, 151.030,FALSE
Bankstown Aerodrome, NSW,-33.92, 151.030,FALSE
Bankstown North, NSW,-33.92, 151.030,FALSE
Bankstown Square, NSW,-33.92, 151.030,FALSE
Condell Park, NSW,-33.92, 151.030,FALSE
Manahan, NSW,-33.92, 151.030,FALSE
Dulwich Hill, NSW,-33.9, 151.140,FALSE
Marrickville Metro, NSW,-33.91, 151.160,FALSE
Marrickville South, NSW,-33.91, 151.160,FALSE
Arncliffe, NSW,-33.94, 151.150,FALSE
Turrella, NSW,-33.94, 151.150,FALSE
Wolli Creek, NSW,-33.94, 151.150,FALSE
Clemton Park, NSW,-33.93, 151.100,FALSE
Earlwood, NSW,-33.93, 151.100,FALSE
Bardwell Park, NSW,-33.93, 151.130,FALSE
Bardwell Valley, NSW,-33.93, 151.130,FALSE
Bexley, NSW,-33.93, 151.130,FALSE
Bexley North, NSW,-33.93, 151.130,FALSE
Bexley South, NSW,-33.93, 151.130,FALSE
Kingsway West, NSW,-33.94, 151.100,FALSE
Beverly Hills, NSW,-33.95, 151.080,FALSE
Narwee, NSW,-33.95, 151.080,FALSE
Lugarno, NSW,-33.98, 151.050,FALSE
Peakhurst, NSW,-33.98, 151.050,FALSE
Peakhurst Heights, NSW,-33.98, 151.050,FALSE
Riverwood, NSW,-33.98, 151.050,FALSE
Padstow, NSW,-33.95, 151.040,FALSE
Padstow Heights, NSW,-33.95, 151.040,FALSE
Revesby, NSW,-33.95, 151.020,FALSE
Revesby Heights, NSW,-33.95, 151.020,FALSE
Revesby North, NSW,-33.95, 151.020,FALSE
East Hills, NSW,-33.96, 150.990,FALSE
Panania, NSW,-33.96, 150.990,FALSE
Picnic Point, NSW,-33.96, 150.990,FALSE
Banksia, NSW,-33.95, 151.140,FALSE
Brighton-Le-Sands, NSW,-33.95, 151.140,FALSE
Kyeemagh, NSW,-33.95, 151.140,FALSE
Rockdale, NSW,-33.95, 151.140,FALSE
Beverley Park, NSW,-33.98, 151.130,FALSE
Kogarah Bay, NSW,-33.98, 151.130,FALSE
Monterey, NSW,-33.98, 151.130,FALSE
Ramsgate, NSW,-33.98, 151.130,FALSE
Ramsgate Beach, NSW,-33.98, 151.130,FALSE
Allawah, NSW,-33.97, 151.110,FALSE
Carlton, NSW,-33.97, 151.110,FALSE
Dolls Point, NSW,-33.99, 151.150,FALSE
Sandringham, NSW,-33.99, 151.150,FALSE
Sans Souci, NSW,-33.99, 151.150,FALSE
Hurstville Grove, NSW,-33.97, 151.100,FALSE
Hurstville Westfield, NSW,-33.97, 151.100,FALSE
Blakehurst, NSW,-33.99, 151.110,FALSE
Carss Park, NSW,-33.99, 151.110,FALSE
Connells Point, NSW,-33.99, 151.110,FALSE
Kyle Bay, NSW,-33.99, 151.110,FALSE
South Hurstville, NSW,-33.99, 151.110,FALSE
Penshurst, NSW,-33.96, 151.090,FALSE
Mortdale, NSW,-33.97, 151.080,FALSE
Oatley, NSW,-33.97, 151.080,FALSE
Kangaroo Point, NSW,-34, 151.100,FALSE
Sylvania, NSW,-34, 151.100,FALSE
Sylvania Southgate, NSW,-34, 151.100,FALSE
Sylvania Waters, NSW,-34, 151.100,FALSE
Oyster Bay, NSW,-34, 151.090,FALSE
Bonnet Bay, NSW,-34.01, 151.050,FALSE
Como, NSW,-34.01, 151.050,FALSE
Jannali, NSW,-34.01, 151.050,FALSE
Gymea, NSW,-34.03, 151.090,FALSE
Gymea Bay, NSW,-34.03, 151.090,FALSE
Yowie Bay, NSW,-34.03, 151.100,FALSE
Caringbah South, NSW,-34.04, 151.120,FALSE
Dolans Bay, NSW,-34.04, 151.120,FALSE
Lilli Pilli, NSW,-34.04, 151.120,FALSE
Port Hacking, NSW,-34.04, 151.120,FALSE
Taren Point, NSW,-34.04, 151.120,FALSE
Bundeena, NSW,-34.09, 151.150,FALSE
Burraneer, NSW,-34.09, 151.150,FALSE
Cronulla, NSW,-34.09, 151.150,FALSE
Maianbar, NSW,-34.09, 151.150,FALSE
Woolooware, NSW,-34.09, 151.150,FALSE
Kurnell, NSW,-34.01, 151.200,FALSE
Audley, NSW,-34.08, 151.060,FALSE
Garie, NSW,-34.08, 151.060,FALSE
Grays Point, NSW,-34.08, 151.060,FALSE
Kareela, NSW,-34.08, 151.060,FALSE
Kirrawee, NSW,-34.08, 151.060,FALSE
Loftus, NSW,-34.08, 151.060,FALSE
Woronora, NSW,-34.08, 151.060,FALSE
Engadine, NSW,-34.07, 151.010,FALSE
Heathcote, NSW,-34.07, 151.010,FALSE
Waterfall, NSW,-34.07, 151.010,FALSE
Woronora Heights, NSW,-34.07, 151.010,FALSE
Yarrawarrah, NSW,-34.07, 151.010,FALSE
Alfords Point, NSW,-33.99, 151.020,FALSE
Bangor, NSW,-33.99, 151.020,FALSE
Barden Ridge, NSW,-33.99, 151.020,FALSE
Illawong, NSW,-33.99, 151.020,FALSE
Lucas Heights, NSW,-33.99, 151.020,FALSE
Menai, NSW,-33.99, 151.020,FALSE
Menai Central, NSW,-33.99, 151.020,FALSE
Bucketty, NSW,-33.11, 151.140,FALSE
Calga, NSW,-33.11, 151.140,FALSE
Central Mangrove, NSW,-33.11, 151.140,FALSE
East Gosford, NSW,-33.11, 151.140,FALSE
Erina, NSW,-33.11, 151.140,FALSE
Erina Fair, NSW,-33.11, 151.140,FALSE
Glenworth Valley, NSW,-33.11, 151.140,FALSE
Gosford, NSW,-33.11, 151.140,FALSE
Greengrove, NSW,-33.11, 151.140,FALSE
Holgate, NSW,-33.11, 151.140,FALSE
Kariong, NSW,-33.11, 151.140,FALSE
Kulnura, NSW,-33.11, 151.140,FALSE
Lisarow, NSW,-33.11, 151.140,FALSE
Lower Mangrove, NSW,-33.11, 151.140,FALSE
Mangrove Creek, NSW,-33.11, 151.140,FALSE
Mangrove Mountain, NSW,-33.11, 151.140,FALSE
Matcham, NSW,-33.11, 151.140,FALSE
Mooney Mooney Creek, NSW,-33.11, 151.140,FALSE
Mount Elliot, NSW,-33.11, 151.140,FALSE
Mount White, NSW,-33.11, 151.140,FALSE
Narara, NSW,-33.11, 151.140,FALSE
Niagara Park, NSW,-33.11, 151.140,FALSE
North Gosford, NSW,-33.11, 151.140,FALSE
Peats Ridge, NSW,-33.11, 151.140,FALSE
Point Clare, NSW,-33.11, 151.140,FALSE
Point Frederick, NSW,-33.11, 151.140,FALSE
Somersby, NSW,-33.11, 151.140,FALSE
Springfield, NSW,-33.11, 151.140,FALSE
Tascott, NSW,-33.11, 151.140,FALSE
Ten Mile Hollow, NSW,-33.11, 151.140,FALSE
Upper Mangrove, NSW,-33.11, 151.140,FALSE
Wendoree Park, NSW,-33.11, 151.140,FALSE
West Gosford, NSW,-33.11, 151.140,FALSE
Wyoming, NSW,-33.11, 151.140,FALSE
Avoca Beach, NSW,-33.46, 151.430,FALSE
Bensville, NSW,-33.46, 151.430,FALSE
Bouddi, NSW,-33.46, 151.430,FALSE
Copacabana, NSW,-33.46, 151.430,FALSE
Davistown, NSW,-33.46, 151.430,FALSE
Green Point, NSW,-33.46, 151.430,FALSE
Kincumber, NSW,-33.46, 151.430,FALSE
Kincumber South, NSW,-33.46, 151.430,FALSE
Macmasters Beach, NSW,-33.46, 151.430,FALSE
Picketts Valley, NSW,-33.46, 151.430,FALSE
Saratoga, NSW,-33.46, 151.430,FALSE
Yattalunga, NSW,-33.46, 151.430,FALSE
Central Coast MC, NSW,0, 0.000,FALSE
Blackwall, NSW,-33.5, 151.330,FALSE
Horsfield Bay, NSW,-33.5, 151.330,FALSE
Koolewong, NSW,-33.5, 151.330,FALSE
Little Wobby, NSW,-33.5, 151.330,FALSE
Patonga, NSW,-33.5, 151.330,FALSE
Pearl Beach, NSW,-33.5, 151.330,FALSE
Phegans Bay, NSW,-33.5, 151.330,FALSE
Wondabyne, NSW,-33.5, 151.330,FALSE
Woy Woy, NSW,-33.5, 151.330,FALSE
Woy Woy Bay, NSW,-33.5, 151.330,FALSE
Booker Bay, NSW,-33.51, 151.340,FALSE
Box Head, NSW,-33.51, 151.340,FALSE
Daleys Point, NSW,-33.51, 151.340,FALSE
Empire Bay, NSW,-33.51, 151.340,FALSE
Ettalong Beach, NSW,-33.51, 151.340,FALSE
Hardys Bay, NSW,-33.51, 151.340,FALSE
Killcare, NSW,-33.51, 151.340,FALSE
Killcare Heights, NSW,-33.51, 151.340,FALSE
Pretty Beach, NSW,-33.51, 151.340,FALSE
St Huberts Island, NSW,-33.51, 151.340,FALSE
Umina Beach, NSW,-33.51, 151.340,FALSE
Wagstaffe, NSW,-33.51, 151.340,FALSE
Fountaindale, NSW,-33.34, 151.390,FALSE
Kangy Angy, NSW,-33.34, 151.390,FALSE
Ourimbah, NSW,-33.34, 151.390,FALSE
Palm Grove, NSW,-33.34, 151.390,FALSE
Palmdale, NSW,-33.34, 151.390,FALSE
Alison, NSW,-33.27, 151.400,FALSE
Bushells Ridge, NSW,-33.27, 151.400,FALSE
Cedar Brush Creek, NSW,-33.27, 151.400,FALSE
Chain Valley Bay, NSW,-33.27, 151.400,FALSE
Crangan Bay, NSW,-33.27, 151.400,FALSE
Dooralong, NSW,-33.27, 151.400,FALSE
Durren Durren, NSW,-33.27, 151.400,FALSE
Frazer Park, NSW,-33.27, 151.400,FALSE
Freemans, NSW,-33.27, 151.400,FALSE
Gwandalan, NSW,-33.27, 151.400,FALSE
Halloran, NSW,-33.27, 151.400,FALSE
Hamlyn Terrace, NSW,-33.27, 151.400,FALSE
Jilliby, NSW,-33.27, 151.400,FALSE
Kanwal, NSW,-33.27, 151.400,FALSE
Kiar, NSW,-33.27, 151.400,FALSE
Kingfisher Shores, NSW,-33.27, 151.400,FALSE
Lake Munmorah, NSW,-33.27, 151.400,FALSE
Lemon Tree, NSW,-33.27, 151.400,FALSE
Little Jilliby, NSW,-33.27, 151.400,FALSE
Mannering Park, NSW,-33.27, 151.400,FALSE
Mardi, NSW,-33.27, 151.400,FALSE
Moonee, NSW,-33.27, 151.400,FALSE
Point Wolstoncroft, NSW,-33.27, 151.400,FALSE
Ravensdale, NSW,-33.27, 151.400,FALSE
Rocky Point, NSW,-33.27, 151.400,FALSE
Summerland Point, NSW,-33.27, 151.400,FALSE
Tacoma, NSW,-33.27, 151.400,FALSE
Tacoma South, NSW,-33.27, 151.400,FALSE
Tuggerah, NSW,-33.27, 151.400,FALSE
Tuggerawong, NSW,-33.27, 151.400,FALSE
Wadalba, NSW,-33.27, 151.400,FALSE
Wallarah, NSW,-33.27, 151.400,FALSE
Warnervale, NSW,-33.27, 151.400,FALSE
Watanobbi, NSW,-33.27, 151.400,FALSE
Woongarrah, NSW,-33.27, 151.400,FALSE
Wybung, NSW,-33.27, 151.400,FALSE
Wyee, NSW,-33.27, 151.400,FALSE
Wyee Point, NSW,-33.27, 151.400,FALSE
Wyong, NSW,-33.27, 151.400,FALSE
Wyong Creek, NSW,-33.27, 151.400,FALSE
Wyongah, NSW,-33.27, 151.400,FALSE
Yarramalong, NSW,-33.27, 151.400,FALSE
Erina Heights, NSW,-33.43, 151.410,FALSE
Forresters Beach, NSW,-33.43, 151.410,FALSE
North Avoca, NSW,-33.43, 151.410,FALSE
Terrigal, NSW,-33.43, 151.410,FALSE
Wamberal, NSW,-33.43, 151.410,FALSE
Bateau Bay, NSW,-33.38, 151.480,FALSE
Bay Village, NSW,-33.38, 151.480,FALSE
